country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",14-02-2025 17:00:00,27.308328,84.531742,SO2,6,7
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",14-02-2025 17:00:00,27.308328,84.531742,CO,16,108
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",14-02-2025 17:00:00,26.63086,84.90051,PM2.5,5,130
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",14-02-2025 17:00:00,26.63086,84.90051,PM10,59,125
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",14-02-2025 17:00:00,26.63086,84.90051,CO,24,46
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",14-02-2025 17:00:00,26.63086,84.90051,OZONE,12,16
India,Bihar,Munger,"Town Hall, Munger - BSPCB",14-02-2025 17:00:00,25.376776,86.471523,NO2,16,18
India,Bihar,Munger,"Town Hall, Munger - BSPCB",14-02-2025 17:00:00,25.376776,86.471523,CO,4,52
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",14-02-2025 17:00:00,26.11442,85.39813,PM2.5,80,155
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",14-02-2025 17:00:00,26.11442,85.39813,NH3,2,7
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",14-02-2025 17:00:00,25.697189,85.245900,NH3,4,5
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",14-02-2025 17:00:00,25.697189,85.245900,OZONE,29,94
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",14-02-2025 17:00:00,25.560083,87.553265,PM10,15,40
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",14-02-2025 17:00:00,25.560083,87.553265,NH3,1,1
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",14-02-2025 17:00:00,25.560083,87.553265,SO2,7,12
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",14-02-2025 17:00:00,25.560083,87.553265,CO,16,36
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",14-02-2025 17:00:00,25.560083,87.553265,OZONE,29,93
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",14-02-2025 17:00:00,26.0881305,87.93840336,PM2.5,30,93
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",14-02-2025 17:00:00,26.0881305,87.93840336,CO,66,90
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",14-02-2025 17:00:00,26.0881305,87.93840336,OZONE,19,23
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",14-02-2025 17:00:00,30.751462,76.762879,SO2,8,15
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",14-02-2025 17:00:00,30.751462,76.762879,CO,12,17
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",14-02-2025 17:00:00,30.751462,76.762879,OZONE,24,70
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",14-02-2025 17:00:00,30.719859,76.738637,SO2,NA,NA
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",14-02-2025 17:00:00,21.194815,81.314770,SO2,2,12
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",14-02-2025 17:00:00,21.185571,81.343175,NO2,6,12
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",14-02-2025 17:00:00,21.185571,81.343175,NH3,2,3
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",14-02-2025 17:00:00,25.610369,85.132568,NO2,13,13
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",14-02-2025 17:00:00,25.610369,85.132568,CO,3,35
India,Bihar,Patna,"Muradpur, Patna - BSPCB",14-02-2025 17:00:00,25.619651,85.147382,NO2,8,40
India,Bihar,Patna,"Muradpur, Patna - BSPCB",14-02-2025 17:00:00,25.619651,85.147382,SO2,7,11
India,Bihar,Patna,"Muradpur, Patna - BSPCB",14-02-2025 17:00:00,25.619651,85.147382,CO,36,76
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",14-02-2025 17:00:00,25.599486,85.113666,PM2.5,52,80
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",14-02-2025 17:00:00,25.599486,85.113666,PM10,67,111
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",14-02-2025 17:00:00,25.599486,85.113666,CO,7,45
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",14-02-2025 17:00:00,24.952822,84.002396,PM10,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",14-02-2025 17:00:00,24.952822,84.002396,SO2,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",14-02-2025 17:00:00,24.952822,84.002396,CO,42,121
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",14-02-2025 17:00:00,26.2271665,84.3570427,CO,62,96
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",14-02-2025 17:00:00,30.735567,76.775714,CO,29,46
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",14-02-2025 17:00:00,30.751462,76.762879,NO2,25,37
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",14-02-2025 17:00:00,25.03280,85.41948,PM2.5,15,110
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",14-02-2025 17:00:00,25.03280,85.41948,NH3,1,2
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",14-02-2025 17:00:00,25.892357,86.590325,PM2.5,25,70
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",14-02-2025 17:00:00,25.892357,86.590325,NH3,4,4
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",14-02-2025 17:00:00,25.892357,86.590325,OZONE,13,37
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",14-02-2025 17:00:00,25.859655,85.77944,NH3,2,2
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",14-02-2025 17:00:00,22.08815,82.13737,NO2,12,22
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",14-02-2025 17:00:00,22.118125,83.140608,PM2.5,23,92
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",14-02-2025 17:00:00,22.368195,82.746431,PM10,47,91
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",14-02-2025 17:00:00,22.368195,82.746431,NO2,24,30
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",14-02-2025 17:00:00,22.126650,83.483212,CO,20,45
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",14-02-2025 17:00:00,22.1910172,83.5197009,PM2.5,NA,NA
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",14-02-2025 17:00:00,22.1910172,83.5197009,SO2,NA,NA
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",14-02-2025 17:00:00,22.1910172,83.5197009,CO,11,44
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",14-02-2025 17:00:00,25.586562,85.043586,PM2.5,39,137
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",14-02-2025 17:00:00,25.586562,85.043586,NH3,2,3
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",14-02-2025 17:00:00,25.592539,85.227158,CO,16,68
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",14-02-2025 17:00:00,28.4706914,77.1099364,PM2.5,10,500
India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-02-2025 17:00:00,28.776200,77.051074,PM2.5,38,332
India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-02-2025 17:00:00,28.776200,77.051074,PM10,72,167
India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-02-2025 17:00:00,28.776200,77.051074,NO2,11,47
India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-02-2025 17:00:00,28.776200,77.051074,SO2,8,27
India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-02-2025 17:00:00,28.776200,77.051074,OZONE,8,108
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",14-02-2025 17:00:00,28.7256504,77.2011573,PM10,93,157
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",14-02-2025 17:00:00,28.5512005,77.2735737,CO,82,106
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",14-02-2025 17:00:00,28.656756,77.227234,PM10,96,226
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",14-02-2025 17:00:00,21.258815,81.578979,OZONE,1,5
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",14-02-2025 17:00:00,21.219665,81.630094,NO2,57,85
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",14-02-2025 17:00:00,21.219665,81.630094,NH3,2,3
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",14-02-2025 17:00:00,21.219665,81.630094,CO,21,62
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",14-02-2025 17:00:00,21.371751,81.664929,NO2,23,40
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",14-02-2025 17:00:00,21.371751,81.664929,NH3,3,3
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",14-02-2025 17:00:00,21.371751,81.664929,CO,10,34
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",14-02-2025 17:00:00,22.06631475,83.33820077,PM2.5,19,63
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",14-02-2025 17:00:00,22.06631475,83.33820077,SO2,5,8
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",14-02-2025 17:00:00,28.5627763,77.1180053,CO,21,32
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",14-02-2025 17:00:00,28.6811736,77.3025234,PM2.5,22,174
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",14-02-2025 17:00:00,28.6811736,77.3025234,NO2,32,66
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",14-02-2025 17:00:00,28.6811736,77.3025234,SO2,1,30
India,Delhi,Delhi,"ITO, Delhi - CPCB",14-02-2025 17:00:00,28.628624,77.241060,NH3,5,8
India,Delhi,Delhi,"ITO, Delhi - CPCB",14-02-2025 17:00:00,28.628624,77.241060,SO2,10,25
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",14-02-2025 17:00:00,28.732820,77.170633,NO2,30,69
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",14-02-2025 17:00:00,28.530785,77.271255,NO2,42,97
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",14-02-2025 17:00:00,28.530785,77.271255,OZONE,13,184
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",14-02-2025 17:00:00,28.623763,77.287209,NO2,30,76
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",14-02-2025 17:00:00,28.623763,77.287209,OZONE,3,146
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",14-02-2025 17:00:00,28.674045,77.131023,PM10,103,179
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",14-02-2025 17:00:00,28.674045,77.131023,NH3,7,8
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",14-02-2025 17:00:00,28.674045,77.131023,CO,47,69
India,Delhi,Delhi,"Mundka, Delhi - DPCC",14-02-2025 17:00:00,28.684678,77.076574,PM2.5,48,302
India,Delhi,Delhi,"Mundka, Delhi - DPCC",14-02-2025 17:00:00,28.684678,77.076574,PM10,150,282
India,Delhi,Delhi,"Mundka, Delhi - DPCC",14-02-2025 17:00:00,28.684678,77.076574,OZONE,12,99
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",14-02-2025 17:00:00,28.60909,77.0325413,PM10,100,152
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",14-02-2025 17:00:00,28.60909,77.0325413,NO2,45,67
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",14-02-2025 17:00:00,28.570173,76.933762,PM2.5,28,147
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",14-02-2025 17:00:00,28.656756,77.227234,OZONE,9,37
India,Delhi,Delhi,"DTU, Delhi - CPCB",14-02-2025 17:00:00,28.7500499,77.1112615,PM2.5,38,130
India,Delhi,Delhi,"DTU, Delhi - CPCB",14-02-2025 17:00:00,28.7500499,77.1112615,PM10,101,192
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",14-02-2025 17:00:00,28.5710274,77.0719006,PM2.5,48,207
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",14-02-2025 17:00:00,28.5710274,77.0719006,SO2,11,22
India,Delhi,Delhi,"Narela, Delhi - DPCC",14-02-2025 17:00:00,28.822836,77.101981,PM2.5,32,183
India,Delhi,Delhi,"Narela, Delhi - DPCC",14-02-2025 17:00:00,28.822836,77.101981,OZONE,3,8
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",14-02-2025 17:00:00,28.567890,77.250515,CO,48,68
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",14-02-2025 17:00:00,28.6573814,77.1585447,NO2,18,42
India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-02-2025 17:00:00,28.815329,77.153010,NH3,9,11
India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-02-2025 17:00:00,28.815329,77.153010,CO,28,52
India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-02-2025 17:00:00,28.815329,77.153010,OZONE,15,107
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-02-2025 17:00:00,28.695381,77.181665,NO2,32,79
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",14-02-2025 17:00:00,28.580280,77.233829,PM10,88,149
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",14-02-2025 17:00:00,28.611281,77.237738,NO2,41,113
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",14-02-2025 17:00:00,20.362421,72.918013,OZONE,2,2
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",14-02-2025 17:00:00,22.969611,72.643500,PM2.5,48,242
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",14-02-2025 17:00:00,22.969611,72.643500,PM10,99,364
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",14-02-2025 17:00:00,22.969611,72.643500,SO2,4,25
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",14-02-2025 17:00:00,28.593883,76.270653,PM10,73,120
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",14-02-2025 17:00:00,28.593883,76.270653,NH3,6,8
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",14-02-2025 17:00:00,28.593883,76.270653,OZONE,14,17
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",14-02-2025 17:00:00,28.39072,77.30059,PM10,65,152
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",14-02-2025 17:00:00,28.39072,77.30059,OZONE,15,25
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",14-02-2025 17:00:00,23.023389,72.515201,PM10,74,173
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",14-02-2025 17:00:00,23.023389,72.515201,SO2,7,62
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",14-02-2025 17:00:00,23.043070,72.562968,NH3,2,5
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",14-02-2025 17:00:00,21.613267,73.010555,NH3,3,10
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",14-02-2025 17:00:00,21.613267,73.010555,OZONE,32,41
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",14-02-2025 17:00:00,23.163798,72.677768,PM10,76,174
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",14-02-2025 17:00:00,28.3153,76.9143,PM2.5,74,157
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",14-02-2025 17:00:00,28.3153,76.9143,SO2,10,25
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",14-02-2025 17:00:00,30.943887,76.801991,NO2,5,25
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",14-02-2025 17:00:00,30.943887,76.801991,SO2,9,98
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",14-02-2025 17:00:00,23.80569,86.44268,PM10,62,270
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",14-02-2025 17:00:00,28.672342,77.315260,CO,35,55
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",14-02-2025 17:00:00,23.107969,72.574648,PM2.5,54,265
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",14-02-2025 17:00:00,23.107969,72.574648,PM10,64,163
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",14-02-2025 17:00:00,23.107969,72.574648,SO2,13,59
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",14-02-2025 17:00:00,22.977134,72.553024,PM2.5,87,380
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",14-02-2025 17:00:00,22.977134,72.553024,OZONE,2,189
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",14-02-2025 17:00:00,28.4417,77.3217,PM2.5,89,139
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",14-02-2025 17:00:00,28.4417,77.3217,PM10,108,132
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",14-02-2025 17:00:00,28.4417,77.3217,SO2,6,6
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",14-02-2025 17:00:00,28.4417,77.3217,CO,59,64
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",14-02-2025 17:00:00,28.4227,77.0667,NO2,10,10
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",14-02-2025 17:00:00,28.4227,77.0667,SO2,2,3
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",14-02-2025 17:00:00,28.4227,77.0667,OZONE,10,46
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",14-02-2025 17:00:00,28.5504249,77.2159377,PM10,92,157
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",14-02-2025 17:00:00,28.5504249,77.2159377,CO,4,21
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",14-02-2025 17:00:00,28.710508,77.249485,PM10,90,141
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",14-02-2025 17:00:00,28.531346,77.190156,OZONE,7,156
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",14-02-2025 17:00:00,28.672342,77.315260,NO2,11,38
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",14-02-2025 17:00:00,23.020509,72.579261,NO2,41,121
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",14-02-2025 17:00:00,23.020509,72.579261,CO,10,114
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",14-02-2025 17:00:00,23.016834,72.625775,CO,47,134
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",14-02-2025 17:00:00,23.041137,72.456691,PM2.5,52,311
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",14-02-2025 17:00:00,23.041137,72.456691,NH3,1,6
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",14-02-2025 17:00:00,23.041137,72.456691,CO,9,62
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",14-02-2025 17:00:00,28.563262,77.186937,PM2.5,42,160
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",14-02-2025 17:00:00,28.563262,77.186937,PM10,58,274
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",14-02-2025 17:00:00,28.6514781,77.1473105,PM2.5,56,104
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",14-02-2025 17:00:00,28.6514781,77.1473105,NO2,57,97
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",14-02-2025 17:00:00,23.243639,72.68994,NH3,3,34
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",14-02-2025 17:00:00,23.221714,72.654328,NO2,23,24
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",14-02-2025 17:00:00,17.321993,76.822628,CO,26,35
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",14-02-2025 17:00:00,17.321993,76.822628,OZONE,37,74
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",14-02-2025 17:00:00,17.336318,76.847397,NO2,10,16
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",14-02-2025 17:00:00,17.336318,76.847397,SO2,2,4
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",14-02-2025 17:00:00,17.336318,76.847397,CO,32,73
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",14-02-2025 17:00:00,14.816666,74.141003,PM2.5,NA,NA
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",14-02-2025 17:00:00,14.816666,74.141003,PM10,NA,NA
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",14-02-2025 17:00:00,13.1276288,78.1570122,PM10,21,29
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",14-02-2025 17:00:00,13.1276288,78.1570122,SO2,4,11
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",14-02-2025 17:00:00,12.733409,77.298051,CO,24,42
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",14-02-2025 17:00:00,13.940000,75.555917,NO2,12,24
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",14-02-2025 17:00:00,13.940000,75.555917,CO,8,35
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",14-02-2025 17:00:00,13.377516,77.099072,NO2,18,19
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",14-02-2025 17:00:00,16.802639,75.722694,PM2.5,30,37
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",14-02-2025 17:00:00,16.802639,75.722694,PM10,47,48
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",14-02-2025 17:00:00,16.802639,75.722694,CO,16,119
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",14-02-2025 17:00:00,13.328028,75.797056,SO2,NA,NA
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",14-02-2025 17:00:00,13.328028,75.797056,OZONE,26,52
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",14-02-2025 17:00:00,14.475800,75.905200,PM2.5,44,307
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",14-02-2025 17:00:00,14.475800,75.905200,OZONE,19,20
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",14-02-2025 17:00:00,15.411456,75.638133,NO2,4,32
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",14-02-2025 17:00:00,12.917348,77.622813,PM2.5,40,125
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",14-02-2025 17:00:00,12.917348,77.622813,PM10,90,421
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",14-02-2025 17:00:00,12.917348,77.622813,CO,12,94
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",14-02-2025 17:00:00,11.55358,76.55521,PM10,44,68
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",14-02-2025 17:00:00,11.55358,76.55521,NH3,2,4
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",14-02-2025 17:00:00,11.55358,76.55521,CO,22,120
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",14-02-2025 17:00:00,13.008556,76.125258,PM2.5,50,238
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",14-02-2025 17:00:00,14.791800,75.389600,PM10,NA,NA
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",14-02-2025 17:00:00,14.791800,75.389600,NH3,NA,NA
India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB",14-02-2025 17:00:00,15.351773,75.140726,PM2.5,NA,NA
India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB",14-02-2025 17:00:00,15.351773,75.140726,NO2,NA,NA
India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB",14-02-2025 17:00:00,15.351773,75.140726,CO,20,20
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",14-02-2025 17:00:00,12.9135218,77.5950804,SO2,6,8
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",14-02-2025 17:00:00,12.951913,77.539784,PM2.5,58,188
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",14-02-2025 17:00:00,12.9756843,77.5660749,CO,48,113
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",14-02-2025 17:00:00,13.029152,77.585901,PM10,63,135
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",14-02-2025 17:00:00,12.938539,77.590100,NO2,27,117
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",14-02-2025 17:00:00,12.920984,77.584908,NO2,11,14
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",14-02-2025 17:00:00,12.920984,77.584908,NH3,1,1
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",14-02-2025 17:00:00,12.920984,77.584908,CO,4,50
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",14-02-2025 17:00:00,12.7816279,77.6299145,OZONE,24,25
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",14-02-2025 17:00:00,13.003872,77.664217,NO2,17,18
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",14-02-2025 17:00:00,13.0270199,77.494094,PM2.5,56,96
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",14-02-2025 17:00:00,13.0270199,77.494094,SO2,6,46
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",14-02-2025 17:00:00,12.921418,77.502466,PM2.5,55,57
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",14-02-2025 17:00:00,12.921418,77.502466,CO,28,62
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",14-02-2025 17:00:00,12.889250,74.853000,NH3,2,4
